225,2,True,143331,1,.\Users\jowi\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations,573770283dc3d854.automaticDestinations-ms,.automaticDestinations-ms,3072,1,,False,False,False,False,False,False,Archive,Windows,2025-11-24 12:09:49.0845660,,2025-11-24 12:09:49.0957205,2025-11-24 12:09:49.0845660,2025-11-24 12:09:49.0957205,2025-11-24 12:09:49.0845660,2025-11-24 13:38:50.8310497,2025-11-24 12:09:49.0845660,114673856,673828158,2598,,,,.\$MFT
226,2,True,142696,1,.\Users\jowi\AppData\Roaming\Microsoft\Windows\Recent,windowsdefender--threat-.lnk,.lnk,166,1,,False,False,False,False,False,False,Archive,Windows,2025-11-24 12:09:49.1337440,,2025-11-24 12:09:49.1337440,,2025-11-24 12:09:49.1337440,,2025-11-24 13:38:50.8008586,2025-11-24 12:09:49.1337440,114674240,673747403,2598,,,,.\$MFT
227,2,True,142696,1,.\Users\jowi\AppData\Roaming\Microsoft\Windows\Recent,The Internet.lnk,.lnk,104,1,,False,False,False,False,False,False,Archive,Windows,2025-11-24 12:09:49.1741293,,2025-11-24 12:09:49.1741293,,2025-11-24 12:09:49.1741293,,2025-11-24 13:38:50.7708535,2025-11-24 12:09:49.1741293,114674552,673745769,2598,,,,.\$MFT
240,3,True,20123,4,.\Users\jowi\AppData\Local\Microsoft\CLR_v4.0\UsageLogs,sdiagnhost.exe.log,.log,5664,1,,False,False,False,False,False,False,Archive,Windows,2025-11-24 12:28:00.0588021,,2025-11-24 12:28:00.0588021,,2025-11-24 12:28:00.0588021,,2025-11-24 13:38:42.6825872,2025-11-24 12:28:00.0588021,115562648,673368518,3167,,,,.\$MFT
248,5,True,143305,1,.\Users\jowi\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js,e2b2fa6dcbd154e1_0,,268,1,,False,False,False,False,False,False,Archive,Windows,2025-11-24 12:20:25.8384366,,2025-11-24 12:20:25.8413776,2025-11-24 12:20:25.8384366,2025-11-24 12:20:25.8413776,2025-11-24 12:20:25.8384366,2025-11-24 12:20:25.8413776,2025-11-24 12:20:25.8384366,115407800,646325210,2598,,,,.\$MFT
249,4,True,20085,2,.\Users\jowi\AppData\Local\Microsoft\Edge\User Data\Edge Data Protection Lists,2.0.0.0,,0,1,,True,False,False,False,False,False,None,Windows,2025-11-24 12:21:11.6354528,,2025-11-24 12:21:11.6956753,,2025-11-24 12:21:11.6981971,2025-11-24 12:21:11.6956753,2025-11-24 13:37:55.6845165,2025-11-24 12:21:11.6956753,115450504,672346562,2599,,,,.\$MFT
250,4,True,202,4,.\Users\jowi\AppData\Local\D3DSCache,e8010882af4f153f,,0,1,,True,False,False,False,False,False,None,Windows,2025-11-24 12:14:53.6912808,,2025-11-24 12:14:53.6990925,2025-11-24 12:14:53.6912808,2025-11-24 12:14:53.6990925,2025-11-24 12:14:53.6912808,2025-11-24 13:37:33.6757191,2025-11-24 12:14:53.6912808,114745936,671651104,3168,,,,.\$MFT
251,3,True,250,4,.\Users\jowi\AppData\Local\D3DSCache\e8010882af4f153f,F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.lock,.lock,4,1,,False,False,False,False,False,False,Archive,Windows,2025-11-24 12:14:53.6912808,,2025-11-24 12:28:24.3939793,2025-11-24 12:14:53.6912808,2025-11-24 12:28:24.3939793,2025-11-24 12:14:53.6912808,2025-11-24 12:28:24.3939793,2025-11-24 12:14:53.6912808,115640888,647354249,3167,,,,.\$MFT
260,2,True,143339,1,.\Users\jowi\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations,590aee7bdd69b59b.customDestinations-ms,.customDestinations-ms,5470,1,,False,False,False,False,False,False,Archive,Windows,2025-11-24 12:10:37.9871335,,2025-11-24 12:10:37.9871335,,2025-11-24 12:10:38.0159231,2025-11-24 12:10:37.9871335,2025-11-24 13:38:50.9162209,2025-11-24 12:10:37.9871335,114705368,673828294,3167,,,,.\$MFT
262,3,True,142709,1,.\Users\jowi\AppData\Local\Microsoft\Windows,PowerShell,,0,1,,True,False,False,False,False,False,None,Windows,2025-11-24 12:10:39.3918322,,2025-11-24 12:21:58.6397419,2025-11-24 12:10:39.3918322,2025-11-24 12:21:58.6397419,2025-11-24 12:10:39.3918322,2025-11-24 13:37:49.6195434,2025-11-24 12:10:39.3918322,114707056,672073271,3168,,,,.\$MFT
264,2,True,262,3,.\Users\jowi\AppData\Local\Microsoft\Windows\PowerShell,ModuleAnalysisCache,,54652,1,,False,False,False,False,False,False,Archive,Windows,2025-11-24 12:11:05.4218011,,2025-11-24 12:43:52.7427029,2025-11-24 12:11:05.4218011,2025-11-24 12:43:52.7427029,2025-11-24 12:11:05.4218011,2025-11-24 12:43:52.7427029,2025-11-24 12:11:05.4218011,116166656,650007112,3167,,,,.\$MFT
265,2,True,142686,1,.\Users\jowi\AppData\Roaming\Microsoft\Windows,PowerShell,,0,1,,True,False,False,False,False,False,None,Windows,2025-11-24 12:11:21.7326226,,2025-11-24 12:11:21.7326226,,2025-11-24 12:11:21.7326226,,2025-11-24 13:37:59.7063594,2025-11-24 12:11:21.7326226,114709584,672433033,3168,,,,.\$MFT
266,2,True,265,2,.\Users\jowi\AppData\Roaming\Microsoft\Windows\PowerShell,PSReadLine,,0,1,,True,False,False,False,False,False,None,Windows,2025-11-24 12:11:21.7326226,,2025-11-24 12:11:21.7326226,,2025-11-24 12:11:21.7326226,,2025-11-24 13:37:59.7063594,2025-11-24 12:11:21.7326226,114709744,672432999,3168,,,,.\$MFT
267,2,True,266,2,.\Users\jowi\AppData\Roaming\Microsoft\Windows\PowerShell\PSReadLine,ConsoleHost_history.txt,.txt,511,1,,False,False,False,False,False,False,Archive,Windows,2025-11-24 12:11:21.7326226,,2025-11-24 12:43:06.2055256,2025-11-24 12:11:21.7326226,2025-11-24 12:43:06.2055256,2025-11-24 12:11:21.7326226,2025-11-24 13:38:42.1408198,2025-11-24 12:11:21.7326226,116157008,673326147,3167,,,,.\$MFT
323,2,True,438,3,.\Users\jowi\AppData\Local\Packages\Microsoft.SkypeApp_kzf8qxf38zg5c\LocalState\SkypeRT,ul.conf,.conf,261,1,,False,False,False,False,False,False,Archive,Windows,2025-11-24 12:05:17.3139268,,2025-11-24 12:05:17.3450500,2025-11-24 12:05:17.3139268,2025-11-24 12:05:17.3450500,2025-11-24 12:05:17.3139268,2025-11-24 12:05:17.3450500,2025-11-24 12:05:17.3139268,113753256,640971011,2876,,,,.\$MFT
324,2,True,144465,1,.\Users\jowi\AppData\Local\Packages\Microsoft.SkypeApp_kzf8qxf38zg5c\LocalState,Tracing,,0,1,,True,False,False,False,False,False,None,DosWindows,2025-11-24 12:05:17.3450500,,2025-11-24 12:05:17.3450500,,2025-11-24 12:05:17.3450500,,2025-11-24 13:38:00.4724219,2025-11-24 12:05:17.3450500,113752528,672498312,2895,,,,.\$MFT
325,2,True,324,2,.\Users\jowi\AppData\Local\Packages\Microsoft.SkypeApp_kzf8qxf38zg5c\LocalState\Tracing,WPPMedia,,0,1,,True,False,False,False,False,False,None,DosWindows,2025-11-24 12:05:17.3450500,,2025-11-24 12:05:17.3450500,,2025-11-24 12:05:17.3450500,,2025-11-24 13:37:56.1488114,2025-11-24 12:05:17.3450500,113752688,672349818,2895,,,,.\$MFT
326,2,True,325,2,.\Users\jowi\AppData\Local\Packages\Microsoft.SkypeApp_kzf8qxf38zg5c\LocalState\Tracing\WPPMedia,unknown_MediaStackETW-2018.24.1.5-UVA-x64release-U.etl,.etl,8192,1,,False,False,False,False,False,False,NotContentIndexed,Windows,2025-11-24 12:05:17.3450500,,2025-11-24 12:05:17.3450500,,2025-11-24 12:05:17.4064900,2025-11-24 12:05:17.3450500,2025-11-24 12:05:17.3450500,,115514992,646660906,2876,,,,.\$MFT
328,2,True,438,3,.\Users\jowi\AppData\Local\Packages\Microsoft.SkypeApp_kzf8qxf38zg5c\LocalState\SkypeRT,ecs.conf,.conf,22,1,,False,False,False,False,False,False,Archive,Windows,2025-11-24 12:05:17.3450500,,2025-11-24 12:05:17.4002834,2025-11-24 12:05:17.3450500,2025-11-24 12:05:17.4002834,2025-11-24 12:05:17.3450500,2025-11-24 12:05:17.4002834,2025-11-24 12:05:17.3450500,113753496,640971475,2876,,,,.\$MFT
337,5,True,144797,1,.\Users\jowi\AppData\Local\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\AC\INetCache,container.dat,.dat,0,1,,False,False,False,False,False,False,Hidden|System|Archive|NotContentIndexed,Windows,2025-11-24 12:03:19.9430327,,2025-11-24 12:03:19.9430327,,2025-11-24 12:03:19.9430327,,2025-11-24 12:03:19.9430327,,113152176,639850861,3126,,,,.\$MFT
342,2,True,144788,1,.\Users\jowi\AppData\Local\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\Settings,settings.dat.LOG1,.LOG1,32768,1,,False,False,False,False,False,False,Hidden|System|Archive,Windows,2025-11-24 12:03:13.2931146,,2025-11-24 12:03:13.2931146,,2025-11-24 12:03:13.2931146,,2025-11-24 12:03:13.2931146,,113387824,640300925,3121,,,,.\$MFT
343,2,True,144788,1,.\Users\jowi\AppData\Local\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\Settings,settings.dat.LOG2,.LOG2,0,1,,False,False,False,False,False,False,Hidden|System|Archive,Windows,2025-11-24 12:03:13.2931146,,2025-11-24 12:03:13.2931146,,2025-11-24 12:03:13.2931146,,2025-11-24 12:03:13.2931146,,113125600,639795176,3121,,,,.\$MFT
350,2,True,145694,1,.\Users\jowi\AppData\Local\Packages\Microsoft.WindowsFeedbackHub_8wekyb3d8bbwe\Settings,settings.dat.LOG1,.LOG1,16384,1,,False,False,False,False,False,False,Hidden|System|Archive,Windows,2025-11-24 12:03:15.8358203,,2025-11-24 12:03:15.8358203,,2025-11-24 12:03:15.8358203,,2025-11-24 12:03:15.8358203,,113387360,640299528,3122,,,,.\$MFT
351,2,True,145694,1,.\Users\jowi\AppData\Local\Packages\Microsoft.WindowsFeedbackHub_8wekyb3d8bbwe\Settings,settings.dat.LOG2,.LOG2,0,1,,False,False,False,False,False,False,Hidden|System|Archive,Windows,2025-11-24 12:03:15.8358203,,2025-11-24 12:03:15.8358203,,2025-11-24 12:03:15.8358203,,2025-11-24 12:03:15.8358203,,113131376,639808450,3122,,,,.\$MFT
355,4,True,145690,1,.\Users\jowi\AppData\Local\Packages\Microsoft.WindowsFeedbackHub_8wekyb3d8bbwe\LocalState,content,,0,1,,True,False,False,False,False,False,None,DosWindows,2025-11-24 12:03:20.0013017,,2025-11-24 12:03:20.0013017,,2025-11-24 12:03:20.0013017,,2025-11-24 13:37:53.9824122,2025-11-24 12:03:20.0013017,113153008,672282775,3127,,,,.\$MFT
360,3,True,129466,3,.\Users\jowi\AppData\Local\Packages\microsoft.windowscommunicationsapps_8wekyb3d8bbwe\LocalState,HxCommAlwaysOnLog_Old.etl,.etl,65536,1,,False,False,False,False,False,False,Archive|NotContentIndexed,Windows,2025-11-24 11:49:01.7679627,,2025-11-24 12:03:20.7403984,,2025-11-24 12:35:12.3597748,2025-11-24 12:03:20.7403984,2025-11-24 12:03:20.7403984,,116102376,649452887,2699,,,,.\$MFT
362,2,True,143264,3,.\Users\jowi\AppData\Local\Packages\microsoft.windowscommunicationsapps_8wekyb3d8bbwe\AC\Temp,mat-debug-9084.log,.log,0,1,,False,False,False,False,False,False,Archive,Windows,2025-11-24 12:03:18.9506466,,2025-11-24 12:03:18.9506466,,2025-11-24 12:03:18.9506466,,2025-11-24 12:03:18.9506466,,113195632,639932321,2754,,,,.\$MFT
363,2,True,144469,1,.\Users\jowi\AppData\Local\Packages\Microsoft.SkypeApp_kzf8qxf38zg5c\Settings,settings.dat.LOG1,.LOG1,8192,1,,False,False,False,False,False,False,Hidden|System|Archive,Windows,2025-11-24 12:03:19.0093371,,2025-11-24 12:03:19.0093371,,2025-11-24 12:03:19.0093371,,2025-11-24 12:03:19.0093371,,115514072,646660117,3124,,,,.\$MFT
364,2,True,144469,1,.\Users\jowi\AppData\Local\Packages\Microsoft.SkypeApp_kzf8qxf38zg5c\Settings,settings.dat.LOG2,.LOG2,8192,1,,False,False,False,False,False,False,Hidden|System|Archive,Windows,2025-11-24 12:03:19.0419564,,2025-11-24 12:03:19.0419564,,2025-11-24 12:03:19.0419564,,2025-11-24 12:03:19.0419564,,115514544,646660541,3124,,,,.\$MFT
369,3,True,81945,3,.\Users\jowi\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\338389,eventbeacons.dat,.dat,0,1,,False,False,False,False,False,False,Archive,Windows,2025-11-24 11:48:47.9888768,,2025-11-24 12:49:35.7815951,2025-11-24 12:04:37.7225610,2025-11-24 12:49:35.7815951,2025-11-24 12:04:37.7455715,2025-11-24 12:49:35.7815951,2025-11-24 12:04:37.7225610,114849808,650302023,2659,,,,.\$MFT
371,2,True,144446,1,.\Users\jowi\AppData\Local\Packages\Microsoft.WindowsAlarms_8wekyb3d8bbwe\Settings,settings.dat.LOG1,.LOG1,8192,1,,False,False,False,False,False,False,Hidden|System|Archive,Windows,2025-11-24 12:03:19.8138658,,2025-11-24 12:03:19.8138658,,2025-11-24 12:03:19.8138658,,2025-11-24 12:03:19.8138658,,113387168,640299275,3125,,,,.\$MFT
372,2,True,144446,1,.\Users\jowi\AppData\Local\Packages\Microsoft.WindowsAlarms_8wekyb3d8bbwe\Settings,settings.dat.LOG2,.LOG2,0,1,,False,False,False,False,False,False,Hidden|System|Archive,Windows,2025-11-24 12:03:19.8138658,,2025-11-24 12:03:19.8138658,,2025-11-24 12:03:19.8138658,,2025-11-24 12:03:19.8138658,,113387264,640299360,3125,,,,.\$MFT
373,2,True,144799,1,.\Users\jowi\AppData\Local\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\AC\INetCookies,ESE,,0,1,,True,False,False,False,False,False,Hidden|System|NotContentIndexed,DosWindows,2025-11-24 12:03:20.2059473,,2025-11-24 12:03:20.2059473,,2025-11-24 12:03:20.2059473,,2025-11-24 13:37:56.2405947,2025-11-24 12:03:20.2059473,113153304,672351892,2928,,,,.\$MFT
374,2,True,373,2,.\Users\jowi\AppData\Local\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\AC\INetCookies\ESE,container.dat,.dat,0,1,,False,False,False,False,False,False,Hidden|System|Archive|NotContentIndexed,Windows,2025-11-24 12:03:20.2059473,,2025-11-24 12:03:20.2059473,,2025-11-24 12:03:20.2059473,,2025-11-24 12:03:20.2059473,,113153640,639853863,3126,,,,.\$MFT
376,2,True,145692,1,.\Users\jowi\AppData\Local\Packages\Microsoft.WindowsFeedbackHub_8wekyb3d8bbwe\TempState,BgTask_20251124.log,.log,315,1,,False,False,False,False,False,False,Archive,Windows,2025-11-24 12:03:20.4786181,,2025-11-24 12:03:20.6158998,,2025-11-24 12:03:20.6388534,2025-11-24 12:03:20.6158998,2025-11-24 12:03:20.6158998,,113155888,639858296,2969,,,,.\$MFT
377,4,True,144795,1,.\Users\jowi\AppData\Local\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\AC,Microsoft,,0,1,,True,False,False,False,False,False,System|NotContentIndexed,Windows,2025-11-24 12:03:21.4401029,,2025-11-24 12:03:21.6745838,2025-11-24 12:03:21.4401029,2025-11-24 12:03:21.6745838,2025-11-24 12:03:21.4401029,2025-11-24 13:37:54.0013551,2025-11-24 12:03:21.4401029,113159680,672286585,2928,,,,.\$MFT
378,2,True,377,4,.\Users\jowi\AppData\Local\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\AC\Microsoft,CryptnetUrlCache,,0,1,,True,False,False,False,False,False,System|NotContentIndexed,Windows,2025-11-24 12:03:21.4401029,,2025-11-24 12:03:21.4401029,,2025-11-24 12:03:21.4401029,,2025-11-24 13:37:56.2574576,2025-11-24 12:03:21.4401029,113160048,672351951,2928,,,,.\$MFT
379,2,True,378,2,.\Users\jowi\AppData\Local\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache,MetaData,,0,1,,True,False,False,False,False,False,System|NotContentIndexed,DosWindows,2025-11-24 12:03:21.4401029,,2025-11-24 12:03:21.6745838,2025-11-24 12:03:21.4401029,2025-11-24 12:03:21.6745838,2025-11-24 12:03:21.4401029,2025-11-24 13:37:57.9980208,2025-11-24 12:03:21.4401029,113160432,672384228,2928,,,,.\$MFT
380,2,True,379,2,.\Users\jowi\AppData\Local\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\MetaData,7423F88C7F265F0DEFC08EA88C3BDE45_AA1E8580D4EBC816148CE81268683776,,404,1,,False,False,False,False,False,False,System|Archive|NotContentIndexed,Windows,2025-11-24 12:03:21.4401029,,2025-11-24 12:04:22.3949003,2025-11-24 12:03:21.4401029,2025-11-24 12:04:22.4273824,2025-11-24 12:03:21.4401029,2025-11-24 12:04:22.3949003,2025-11-24 12:03:21.4401029,113504832,640494648,3126,,,,.\$MFT
381,2,True,378,2,.\Users\jowi\AppData\Local\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache,Content,,0,1,,True,False,False,False,False,False,System|NotContentIndexed,DosWindows,2025-11-24 12:03:21.4401029,,2025-11-24 12:03:21.6745838,2025-11-24 12:03:21.4401029,2025-11-24 12:03:21.6745838,2025-11-24 12:03:21.4401029,2025-11-24 13:37:57.9980208,2025-11-24 12:03:21.4401029,113160944,672384169,2928,,,,.\$MFT
382,2,True,381,2,.\Users\jowi\AppData\Local\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\Content,7423F88C7F265F0DEFC08EA88C3BDE45_AA1E8580D4EBC816148CE81268683776,,471,1,,False,False,False,False,False,False,System|Archive|NotContentIndexed,Windows,2025-11-24 12:03:21.4401029,,2025-11-24 12:03:21.4401029,,2025-11-24 12:03:21.4401029,,2025-11-24 12:03:21.4401029,,113161600,639868247,3126,,,,.\$MFT
383,7,True,82359,3,.\Users\jowi\AppData\Local\Packages\Microsoft.Messaging_8wekyb3d8bbwe\LocalCache,MessagingBackgroundTaskLog.last.etl,.etl,24576,1,,False,False,False,False,False,True,Archive,Windows,2025-11-24 12:05:08.5595198,,2025-11-24 11:49:11.0384603,2025-11-24 12:05:08.5595198,2025-11-24 11:49:11.0384603,2025-11-24 12:05:08.5595198,2025-11-24 12:05:08.5770485,2025-11-24 12:05:08.5595198,113661688,640803527,3035,,,,.\$MFT
388,2,True,379,2,.\Users\jowi\AppData\Local\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\MetaData,77EC63BDA74BD0D0E0426DC8F8008506,,290,1,,False,False,False,False,False,False,System|Archive|NotContentIndexed,Windows,2025-11-24 12:03:21.6697159,,2025-11-24 12:03:21.6697159,,2025-11-24 12:03:21.6697159,,2025-11-24 12:04:22.4273824,2025-11-24 12:03:21.6697159,113165568,642290620,3126,,,,.\$MFT
389,2,True,381,2,.\Users\jowi\AppData\Local\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\Content,77EC63BDA74BD0D0E0426DC8F8008506,,0,1,,False,False,False,False,False,False,System|Archive|NotContentIndexed,Windows,2025-11-24 12:03:21.6697159,,2025-11-24 12:03:21.6697159,,2025-11-24 12:03:21.6697159,,2025-11-24 12:03:21.6697159,,113165184,639874276,3126,,,,.\$MFT
390,2,True,379,2,.\Users\jowi\AppData\Local\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\MetaData,57C8EDB95DF3F0AD4EE2DC2B8CFD4157,,302,1,,False,False,False,False,False,False,System|Archive|NotContentIndexed,Windows,2025-11-24 12:03:21.6697159,,2025-11-24 12:03:21.6745838,2025-11-24 12:03:21.6697159,2025-11-24 12:03:21.6745838,2025-11-24 12:03:21.6697159,2025-11-24 12:04:22.3620943,2025-11-24 12:03:21.6697159,113166592,642290586,3126,,,,.\$MFT
391,2,True,381,2,.\Users\jowi\AppData\Local\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\Content,57C8EDB95DF3F0AD4EE2DC2B8CFD4157,,0,1,,False,False,False,False,False,False,System|Archive|NotContentIndexed,Windows,2025-11-24 12:03:21.6697159,,2025-11-24 12:03:21.6745838,2025-11-24 12:03:21.6697159,2025-11-24 12:03:21.6745838,2025-11-24 12:03:21.6697159,2025-11-24 12:03:21.6745838,2025-11-24 12:03:21.6697159,113166208,639876721,3126,,,,.\$MFT
